row_id,noisy,prediction,clean,cer_noisy,cer_prediction,cer_improvement,wer_noisy,wer_prediction,wer_improvement,noisy_len,prediction_len,clean_len
15,هیئت استخلاصه لك باشه حقار مقلهموظف ومكلف اولدیغ وظاكئف فعليه وعاليه اوقدر مختلف ومتتوعدركه بونلر آنجق عموی بر صورنذه ایما و ايضاح اولنەبيليز.,هیئت استخلاصه لك باشه حقار مقله موظف ومكلف اولدیغ وظاكئف فعليه وعاليه اوقردر مختلف ومتتوعدركه بونلر آنجق عموی بر صورنده ایما و ايضاح اولنەبيلير.,هیئت استخلاصه لك باشه حقار مقله موظف ومكلف اولدیغی وظائف فعليه وعاليه اوقدر مختلف ومتنوعدركه بونلر آنجق عمومی بر صورنده ایما و ايضاح اولنەبيلير.,0.04861111111111111,0.034722222222222224,0.013888888888888888,0.3333333333333333,0.20833333333333334,0.12499999999999997,142,144,144
16,هیئت استخلاصه ك باشهحقار مقله موف وكلف اولذیغی وظائف فعليه وعاليه اوقدر مختلف ومتوعدر كه بوبلر آنجق عمومی بر صورنده ایما و ايضاح اولنرەبيلير.,هیئت استخلاصه ك باشه حقار مقله موفوكلف اولدیغی وظائف فعليه وعاليه اوقردر مختلف ومتوعدر كه بوبلر آنجق عمومی بر صورنده ایما و ايضاح اولنرەبيلير.,هیئت استخلاصه لك باشه حقار مقله موظف ومكلف اولدیغی وظائف فعليه وعاليه اوقدر مختلف ومتنوعدركه بونلر آنجق عمومی بر صورنده ایما و ايضاح اولنەبيلير.,0.0625,0.0625,0.0,0.4166666666666667,0.3333333333333333,0.08333333333333337,141,142,144
17,هیئتاستخلاصه لك باشه حقار مقلة موظف ومکلق اولدیغی وظائف فعليه وعاليه اوقدر مخ تلف ومتنوعذركه ثونلر آنج عمومی بر صورنده ایم و ايضاح اولنەبكلير.,هیئت استخلاصه لك باشه حقار مقله موظف ومکلق اولدیغی وظائف فعليه وعاليه اوقردر مختلف ومتنوعدركه بونلر آنج عمومی بر صورنده ایم و ايضاح اولنەبيلير.,هیئت استخلاصه لك باشه حقار مقله موظف ومكلف اولدیغی وظائف فعليه وعاليه اوقدر مختلف ومتنوعدركه بونلر آنجق عمومی بر صورنده ایما و ايضاح اولنەبيلير.,0.06944444444444445,0.034722222222222224,0.034722222222222224,0.4583333333333333,0.16666666666666666,0.29166666666666663,142,143,144
18,هیئت استخحلاصهلك باشه حقار مقله موظف ومكلف الذیغی وظائف فعلية وعالية ىوقدر مختلف ومتنوعدركه بونلر آنجق عمومی بر صورنده ایما و ايضاح اولنەبيل ير.,هیئت استخلاصهلك باشه حقار مقله موظف ومكلف الدیغی وظائف فعليه وعاليه اوقدر مختلف ومتنوعدركه بونلر آنجق عمومی بر صورنده ایما و ايضاح اولنەبيلير.,هیئت استخلاصه لك باشه حقار مقله موظف ومكلف اولدیغی وظائف فعليه وعاليه اوقدر مختلف ومتنوعدركه بونلر آنجق عمومی بر صورنده ایما و ايضاح اولنەبيلير.,0.05555555555555555,0.013888888888888888,0.041666666666666664,0.3333333333333333,0.125,0.20833333333333331,144,142,144
19,هیئت استخلاصه لك باشه حقار مقه موظف ومكلف اولذیغی وظائف فغلى ه وعالخيه اوق در خنلف ومتنوعدركه ثونلر آنجق عمومی بر صورن ده ایما و اکضاحالنەبيلير.,هیئت استخلاصه لك باشه حقار مقه موظف ومكلف اولدیغی وظائف فعلى هوعالخيه اوقردر خنلف ومتنوعدركه بونلر آنجق عمومی بر صورنده ایما و ايضاحالنەبيلير.,هیئت استخلاصه لك باشه حقار مقله موظف ومكلف اولدیغی وظائف فعليه وعاليه اوقدر مختلف ومتنوعدركه بونلر آنجق عمومی بر صورنده ایما و ايضاح اولنەبيلير.,0.09722222222222222,0.06944444444444445,0.027777777777777776,0.5416666666666666,0.2916666666666667,0.24999999999999994,144,142,144
20,بالاده تعاداولنان وقزاينا فرقەلر ندن بسشقه اوقراينا ترقييروران,بالاده تعاداولنان وقراينا فرقەلرندن بسقه اوقراينا ترقييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.09523809523809523,0.06349206349206349,0.031746031746031744,0.8571428571428571,0.5714285714285714,0.2857142857142857,62,60,63
21,بالاده تعدادالنان اوقراينا فرقەلرندنبشقه «اوقزاك نا ترقييروران,بالاده تعدادالنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.07936507936507936,0.015873015873015872,0.06349206349206349,0.5714285714285714,0.14285714285714285,0.42857142857142855,62,62,63
22,بالاده تعداداولنان اوقراينا فرەلرتدن بشقه اوقرداىنا ترقيييروران,بالاده تعداد اولنان اوقراينا فرەلرتدن بشقه اوقراينا ترقيييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.09523809523809523,0.07936507936507936,0.015873015873015872,0.42857142857142855,0.7142857142857143,-0.28571428571428575,63,63,63
23,بالاده تعداداو لنان اوقراينا فرقەلرندن بشقه «اوقرينا ثرقييروزان,بالاده تعداد اولنان اوقراينا فرقەلرندن بشقه «اوقراينا برقينيروزان,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.06349206349206349,0.06349206349206349,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,63,65,63
24,بالاده تعدىداولان اوقراةينا فقەلرندن ثشقه اوقرايبا ترفييروران,بالاده تعداد اولان اوقراينا فقەلرندن بشقه اوقراينا ترفييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.12698412698412698,0.07936507936507936,0.047619047619047616,0.8571428571428571,0.7142857142857143,0.1428571428571428,61,61,63
25,ىلاده تعغداداولنان اوفراينا فرقەلرندن بسقه «اوقراينا ترييروران,الاده تعداد اولنان اوقراينا فرقەلرندن بسقه «اوقراينا ترييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.09523809523809523,0.06349206349206349,0.031746031746031744,0.7142857142857143,0.7142857142857143,0.0,62,62,63
26,بالا ده ن عداداولنان اوقراين ا قرقەلرندن بشقة «اوقراينا تقييروران,بالا دها عداد اولنان اوقراينا قرقەلرندن بشقه «اوقراينا تقييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.1111111111111111,0.09523809523809523,0.015873015873015872,1.2857142857142858,0.8571428571428571,0.4285714285714287,65,64,63
27,بالاده تعداداولتان اوقزانا فرقەلندن بشفه «افوقرىينا ترقييروزان,بالاده تعداد اولتان اوقراينا فرقەلندن بشفه «افوقراينا ترقييروزان,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.12698412698412698,0.09523809523809523,0.031746031746031744,0.8571428571428571,0.8571428571428571,0.0,62,64,63
28,بالاده تداداولنان اوقراينى فرقەلرندن بشقة «اوقراينا ترقييرفوران,بالاده تداد اولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييرفوران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.06349206349206349,0.047619047619047616,0.015873015873015872,0.5714285714285714,0.42857142857142855,0.14285714285714285,63,64,63
29,بالاده تعد ادىولنان اقزايثا فزفەلرندن بشقه «اوقرايناترقييروران,بالاده تعد اداولنان اقزاينا فرقەلرندن بشقه «اوقراينا ترقييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.12698412698412698,0.047619047619047616,0.07936507936507936,0.8571428571428571,0.42857142857142855,0.42857142857142855,62,63,63
30,بالادهب تعداداولنات اوقراينا فرقەلرند بشقه «اوقراينا ترقييروران,بالاده تعداد اولنات اوقراينا فرقەلرنده بشقه «اوقراينا ترقييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.047619047619047616,0.047619047619047616,0.0,0.42857142857142855,0.42857142857142855,0.0,63,64,63
31,بالادهتعداداولنان اوقرىينا قرقەلرندن بشقه «وفراينى ترقييروظران,بالاده تعداد اولنان اوقراينا قرقەلرندن بشقه «وقراينا ترقيير وظران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.1111111111111111,0.07936507936507936,0.031746031746031744,0.8571428571428571,0.8571428571428571,0.0,62,65,63
32,بىلاده ت عداداولنان اوقراينا فرقەلنذسن بشقآه «اوقرينا ترفييرورا,بالاده تعداد اولنان اوقراينا فرقەلندن بشقه «اوقراينا ترفييرورا,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.14285714285714285,0.06349206349206349,0.07936507936507936,1.0,0.5714285714285714,0.4285714285714286,63,62,63
33,بالادهتعداداولنانط اوقراينا فرقەلرندن بشق «اوقراينا ترقييروزان,بالاده تعداد اولنان اوقراينا فرقەلرندن بشق «اوقراينا ترقييروزان,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.06349206349206349,0.047619047619047616,0.015873015873015872,0.5714285714285714,0.5714285714285714,0.0,62,63,63
34,بىلاذه تعداداولانق اوقراينا فرقەلرندن بسقه «اوقزانا رقييروراي,بالاده تعداد اولان اوقراينا فرقەلرندن بسقه «اوقرانا رقييروراي»,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.14285714285714285,0.1111111111111111,0.031746031746031744,0.7142857142857143,0.7142857142857143,0.0,61,62,63
35,بالاده تعداداولنان اوقرانا فرقەلزندن بشقه «اوقرايغنا ترقييروران,بالاده تعداد اولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.047619047619047616,0.015873015873015872,0.031746031746031744,0.42857142857142855,0.2857142857142857,0.14285714285714285,63,64,63
36,بالاده تغداداولنان اوقراينا فرقەلضرب دن بشفه «اوقراينا ترقيروران,بالاده تعداد اولنان اوقراينا فرقەلربدن بشفه «اوقراينا ترقيروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.09523809523809523,0.06349206349206349,0.031746031746031744,0.7142857142857143,0.7142857142857143,0.0,64,63,63
37,بالاده تعداداولنان اوقرانى فرق ەلرندن بشق «اوقراينا ترقييروران,بالاده تعداد اولنان اوقراينا فرقەلرندن بشق «اوقراينا ترقييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.06349206349206349,0.031746031746031744,0.031746031746031744,0.5714285714285714,0.42857142857142855,0.14285714285714285,62,63,63
38,بالاده ثعدحاذاولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,بالاده بعداد اولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.047619047619047616,0.031746031746031744,0.015873015873015872,0.14285714285714285,0.2857142857142857,-0.14285714285714285,64,64,63
39,بىلادة تعداداولنان اوقراينا رقەلرندن بقشق ه «اوكقرينا ترقييروران,بالاده تعداد اولنان اوقراينا رقەلرندن بقشقه «اوقراينا ترقييروران,بالاده تعداداولنان اوقراينا فرقەلرندن بشقه «اوقراينا ترقييروران,0.1111111111111111,0.047619047619047616,0.06349206349206349,0.7142857142857143,0.5714285714285714,0.1428571428571429,64,64,63
40,هیئت استخلاصیهشمدی به قدر صرف ايتديكي غيرتلرك وتشبثلري حقيقغت و عليته تحویل و تفلبی چارەلرینی آنجق و آنجق وسقوف چارلغنك دول متفقه طرقندن زمت هزي متة سرلمسنده كوريور.,هیئت استخلاصیه شمدی به قدر صرف ايتديكي غيرتلرك وتشبثلرى حقيقت و عليته تحویل و تفلبی چارەلرینی آنجق و آنجق وسقوف چارلغنك دول متفقه طرقندن زمت حزيمته سرلمسنده کوريور.,هیئت استخلاصیه شمدی به قدر صرف ايتديكي غيرتلرك وتشبثلرك حقيقت و فعلياته تحویل و تقلبی چارەلرینی آنجق و آنجق موسقوف چارلغنك دول متفقه طرقندن زمين هزيمته سرلمسنده كوريور.,0.06547619047619048,0.05357142857142857,0.011904761904761911,0.35714285714285715,0.25,0.10714285714285715,165,164,168
41,هیئت سخلاصیة شمدی به فدر صزق ايتديكي غيرتلرك وتشبثلرك حيقت و فعلياته تحویل و تقلبی چارەلرینی آنجق و آنجق موسقوذف چارلغنك دول متفقه طرفبدن زمين هزيمت ه سرلمسنده كوريور.,هیئت سخلاصیه شمدی به فدر صرق ايتديكي غيرتلرك وتشبثلرك حيقت و فعلياته تحویل و تقلبی چارەلرینی آنجق و آنجق موسقودف چارلغنك دول متفقه طرفبدن زمين هزيمته سرلمسنده کوريور.,هیئت استخلاصیه شمدی به قدر صرف ايتديكي غيرتلرك وتشبثلرك حقيقت و فعلياته تحویل و تقلبی چارەلرینی آنجق و آنجق موسقوف چارلغنك دول متفقه طرقندن زمين هزيمته سرلمسنده كوريور.,0.06547619047619048,0.05357142857142857,0.011904761904761911,0.2857142857142857,0.25,0.0357142857142857,167,166,168
42,هیئت استخلاصیه شمدی به قدر رف ايتدکكي غيرتلرك وتشبثلركج حقيقت و فعلياته تحویل وك تقلبی چارەلزینی آنجق و آنج ق موسف وف چارلغن دول متفقه رقن دن زمين هزيمته سرلمسنده كوريور.,هیئت استخلاصیه شمدی به قدر رف ايتدکيك غيرتلرك وتشبثلرك حقيقت و فعلياته تحویل وك تقلبی چارەلرینی آنجق و آنجق موسف وف چارلغن دول متفقه رقندن زمين حريمته سرلمسنده کوريور.,هیئت استخلاصیه شمدی به قدر صرف ايتديكي غيرتلرك وتشبثلرك حقيقت و فعلياته تحویل و تقلبی چارەلرینی آنجق و آنجق موسقوف چارلغنك دول متفقه طرقندن زمين هزيمته سرلمسنده كوريور.,0.06547619047619048,0.06547619047619048,0.0,0.42857142857142855,0.32142857142857145,0.1071428571428571,170,167,168
43,هیت استخلاصیه شمدی به قدر صرف ايتدكک غيتلرك وتشبثلرك حقيقت و فعلياته تهویل و تقلبی چاەلرینی آنجق و آنجق موسقوف چارلغنك دول متفقه طرقندنة زمين ةزکمته سرلمسنده كوريور.,هیت استخلاصیه شمدی به قدر صرف ايتدكك غيتلرك وتشبثلرك حقيقت و فعلياته تهویل و تقلبی چاەلرینی آنجق و آنجق موسقوف چارلغنك دول متفقه طرقندنه زمين هزيمته سرلمسنده کوريور.,هیئت استخلاصیه شمدی به قدر صرف ايتديكي غيرتلرك وتشبثلرك حقيقت و فعلياته تحویل و تقلبی چارەلرینی آنجق و آنجق موسقوف چارلغنك دول متفقه طرقندن زمين هزيمته سرلمسنده كوريور.,0.05357142857142857,0.047619047619047616,0.005952380952380952,0.25,0.25,0.0,165,165,168
44,هیئت استخلاصیه شمدی به قدر صرف ايتذيكک غيرتلرك وتشبثلر كد حقيفت قعلياته تحویل و تقلبی چارەلریيی نجق و آجقموسوف چارسلغنيذول متفه طرقندن رمين هزيمته سرلمسندة كوركعور.,هیئت استخلاصیه شمدی به قدر صرف ايتديكك غيرتلرك وتشبثلر كده حقيفت قعلياته تحویل و تقلبی چارەلری نجق و آجق موسوف چارسلغنيدول متفه طرقندن رمين هزيمته سرلمسنده كوركور.,هیئت استخلاصیه شمدی به قدر صرف ايتديكي غيرتلرك وتشبثلرك حقيقت و فعلياته تحویل و تقلبی چارەلرینی آنجق و آنجق موسقوف چارلغنك دول متفقه طرقندن زمين هزيمته سرلمسنده كوريور.,0.13095238095238096,0.1130952380952381,0.017857142857142863,0.5357142857142857,0.5,0.0357142857142857,164,163,168
45,هیئت استخلاصیه سمدی بة قدر صرف ايتديك ي غىرت لر ك وتصشبثلرك حىفت و فعلياتطة تحویل و تقلثی چارەلریتنی آنجق و آنجق موسقوف چارلغنك دول مفقه طرقندن رمين ةزيمتةسرسلمسنده كوريور.,هیئت استخلاصیه سمدی به قدر صرف ايتديك بر غارتلرك وتصشبثلرك حافت و فعلياته تحویل و تقلثی چارەلریتنی آنجق و آنجق موسقوف چارلغنك دول مفقه طرقندن رمين هزيمته سرسلمسنده كوريور.,هیئت استخلاصیه شمدی به قدر صرف ايتديكي غيرتلرك وتشبثلرك حقيقت و فعلياته تحویل و تقلبی چارەلرینی آنجق و آنجق موسقوف چارلغنك دول متفقه طرقندن زمين هزيمته سرلمسنده كوريور.,0.11904761904761904,0.08333333333333333,0.03571428571428571,0.5714285714285714,0.39285714285714285,0.17857142857142855,172,171,168
